IR_PPG,Red_PPG
-1.09938312974632,-1.0953208738196
-1.09996088277691,-1.10509813733072
-1.09997533138599,-1.1099915839287
-1.0969840684219,-1.10958886356102
-1.08985880423564,-1.10562976699961
-1.07887639350643,-1.10130985979245
-1.06514804157979,-1.09976963930055
-1.0497644952371,-1.10238368902265
-1.03315375185108,-1.10775827773626
-1.0149544692523,-1.11207029314937
-0.994387344541428,-1.11066521132257
-0.970868284001727,-1.10012325573148
-0.944520740167891,-1.07973107150283
-0.916293088245011,-1.0516288779359
-0.887581539888059,-1.01964621347061
-0.859559350838734,-0.987526629640107
-0.832621565676143,-0.957441603936156
-0.806271971727208,-0.929364873316136
-0.77945543505477,-0.901385571498654
-0.751059282460635,-0.870726250612109
-0.720293640112772,-0.835086725360151
-0.686844215365871,-0.79380021751358
-0.650843938347323,-0.748249734420291
-0.612737148445761,-0.701281738300693
-0.573094092637215,-0.655905198565586
-0.532445054890651,-0.613969918482098
-0.491206963581071,-0.57549357105207
-0.449719183281702,-0.538937418062043
-0.408321099414152,-0.502250586049164
-0.367376400760401,-0.464114899295183
-0.327202706102758,-0.424719248247937
-0.287939776584389,-0.38566256725027
-0.249429825943376,-0.349067189379754
-0.211186172236048,-0.316376105591549
-0.172494158506675,-0.287410875640293
-0.132625502715425,-0.260109163487234
-0.0910936073881096,-0.231098032251692
-0.0478657977108226,-0.196967916162733
-0.00346435109761119,-0.155783304967723
0.041086544072207,-0.108137497439184
0.0844728956489691,-0.0571878498491909
0.125430761165937,-0.00758610053928917
0.163174463005452,0.0363149662330042
0.197875430630513,0.0724144852321379
0.231107134554124,0.102412622279137
0.266064423764068,0.132396118103335
0.307284952326693,0.171982813989291
0.35967593841347,0.231886187446381
0.426932132514187,0.325433849703379
0.509825391794231,0.44922949256505
0.60514720914004,0.591505657963436
0.706035393148523,0.740494887830579
0.803845388130117,0.884429724098523
0.890857117655842,1.01154270869931
0.962572974644959,1.11006638356498
1.01860964855257,1.17611203839199
1.06199350555334,1.21773042798634
1.09744722765306,1.24485776059347
1.12959501235688,1.26759471618959
1.16184037133269,1.29374458375241
1.19617030302222,1.32778351372078
1.23363192411071,1.37103804654183
1.27495514593599,1.42253424948573
1.32081400346701,1.47997659942375
1.3714805498064,1.54048915205645
1.42601836352908,1.60098365912733
1.48148359157868,1.65817594665656
1.53264547301851,1.70835253841144
1.57248772290093,1.74711132977824
1.59340151663927,1.76940127547143
1.58873100879749,1.7700552548633
1.55422091112065,1.74469175195896
1.49878829183601,1.69066770383568
1.42585542713205,1.60960831332845
1.33725322262125,1.50615866983384
1.23481258391608,1.38519808992009
1.120364416629,1.25160589015544
0.995739626372486,1.11026138710815
0.862769118759011,0.966043897346451
0.723283799401041,0.823832737438603
0.579114573911048,0.688507223952849
0.432092347901501,0.564946673457437
0.28404802698487,0.453550228832758
0.136812516773626,0.342152550281457
-0.00778327711976367,0.227788857068488
-0.147908449082827,0.109489955726549
-0.281732093503094,-0.0118238492132899
-0.407423304768096,-0.133788609964112
-0.523151177265362,-0.252996200179642
-0.627084805382424,-0.36535432403137
-0.715175966107406,-0.466619026459983
-0.791774110280704,-0.553149627888682
-0.855081353728175,-0.622681043201987
-0.904068957298756,-0.674846350990543
-0.938565482343731,-0.711286131475674
-0.959221676576003,-0.735290370300667
-0.967465302013962,-0.751013924664911
-0.965458205992575,-0.762463099541304
-0.955972119344415,-0.772622216204906
-0.942120305769223,-0.783087689939813
-0.92697348229361,-0.794311751206595
-0.91316275182158,-0.806196922667596
-0.902591682586989,-0.818615674312293
-0.896323904942275,-0.831581492176243
-0.894600610653753,-0.845095963841832
-0.896887845854315,-0.858877804919545
-0.901940771272187,-0.872178490512081
-0.907988869587016,-0.883801994540909
-0.913110821798017,-0.892337713352114
-0.915691665287493,-0.896518033842535
-0.914732359565977,-0.895561174021623
-0.909856529950271,-0.889363373054013
-0.901075767936118,-0.878466457147344
-0.888536847410651,-0.863830007517592
-0.872428516377599,-0.846499761265894
-0.853017929745316,-0.827242736479103
-0.830639263458846,-0.806193021520834
-0.80553837296711,-0.782598716864432
-0.777686212833501,-0.754823901942628
-0.746753973403449,-0.720718149939231
-0.712320201466446,-0.678316444924628
-0.674229090884047,-0.62670677783319
-0.632985495172075,-0.566882949078166
-0.590097387719729,-0.502403596944067
-0.548242354108835,-0.439594529805613
-0.511059588635017,-0.386921870680351
-0.482386423069084,-0.353249333141715
-0.464962916380482,-0.345135367674952
-0.458986902039949,-0.364013810827799
-0.461236938717241,-0.404611990966267
-0.465483568945274,-0.455764873515556
-0.4643546794307,-0.503682818205065
-0.451938155413379,-0.536284714940831
-0.42585995047088,-0.546546288674901
-0.387838811667788,-0.53354362439846
-0.342571025788468,-0.501316622328126
-0.29560792166455,-0.456627547867027
-0.251222853116832,-0.406675957320948
-0.211107396802424,-0.357307333882646
-0.174280487289818,-0.311856964065945
-0.138047129621806,-0.270701994200113
-0.0994269745202724,-0.231612830646794
-0.0563834158130912,-0.190856801168913
-0.00843133578477755,-0.144743000310723
0.0434266997764347,-0.0910740125427739
0.0972345219736583,-0.0299222860005234
0.150837733824428,0.0366239513739935
0.202676830779834,0.105618851795414
0.252462411912599,0.174720766074828
0.30151676904029,0.243224758944785
0.352541910326793,0.31221113509121
0.408738376801279,0.383803471266107
0.472530736183421,0.459888707073239
0.544444003313459,0.540845415985114
0.62268123027946,0.624861037095324
0.703617187513943,0.708242954234129
0.782957986184728,0.786688822698492
0.857033178462638,0.85692490853609
0.923727223438981,0.91784339740206
0.982812792652971,0.970565712394388
1.03570242703005,1.01753121369384
1.08477598135964,1.06123888652123
1.13253170457466,1.10334318923149
1.18089420398065,1.14451499003738
1.23097206312164,1.18506294264545
1.2833048030319,1.22592505075849
1.3383335929274,1.26939456195977
1.39671143380093,1.3189922676797
1.45918400748365,1.37831674043051
1.52599879714358,1.44929711870637
1.5960322313113,1.53064518118808
1.66601658713688,1.61721630836515
1.73031293548653,1.70055458422693
1.78150944782078,1.77042371907603
1.81176663490287,1.81686074559618
1.81448767548415,1.83224583923897
1.78575964492627,1.81286539979001
1.73493910638659,1.75942393369546
1.66316739678677,1.68145111106378
1.57235928774527,1.58606458196762
1.46442955088055,1.47500199066928
1.34129295781109,1.35000098143109
1.20486428015533,1.21279919851534
1.05705828953175,1.06513428618437
0.899789757558802,0.908743888700465
0.734973455854952,0.745365650325954
0.564524156038661,0.576737215323144
0.390356629728392,0.404596227954349
0.214385648542607,0.23068033248188
0.0385259840997686,0.0567271731680499
-0.135307591981662,-0.115525605724829
-0.305200308083221,-0.284340359934445
-0.469237392586447,-0.447979445198485
-0.625504073872877,-0.604705217254637
-0.77208558032405,-0.752780031840589
-0.907067140321504,-0.890466244694028
-1.02853398224677,-1.01602621155264
-1.1345713344814,-1.12412219516384
-1.21884319273326,-1.21468478820364
-1.28795905349136,-1.28393281081047
-1.34197451052034,-1.33040559549526
-1.38142929913503,-1.35570104284772
-1.40724451049149,-1.36421341315962
-1.420781992853,-1.36199843429381
-1.42401542896723,-1.35523822425369
-1.41959635715772,-1.34884855373044
-1.4106181028402,-1.34564734242516
-1.40009499727785,-1.3462794314921
-1.39040711080062,-1.34981199306646
-1.38298160101425,-1.35467441411668
-1.37828578480869,-1.3595255552557
-1.37602102987,-1.36371579644705
-1.37537563261216,-1.36723522762467
-1.37526213348929,-1.37029898638426
-1.37452950032928,-1.37285733415056
-1.37214880018494,-1.37427180289901
-1.36732375535577,-1.37325922598275
-1.35945740504525,-1.36808577358566
-1.34799589254028,-1.35695574928541
-1.33231524813573,-1.33855649504814
-1.31184719348421,-1.31267166196468
-1.28645848849859,-1.28062513311031
-1.25682883365724,-1.24522581781014
-1.22447837931321,-1.21003069419182
-1.19129939515851,-1.17812081648466
-1.15877842317757,-1.1509365286898
-1.12730082472532,-1.12772363397052
-1.09591383919474,-1.1057865817011
-1.06271504166751,-1.08135776186681
-1.02570455219395,-1.05071380463269
-0.983667091248368,-1.01115969665078
-0.936639482450079,-0.961594755974308
-0.885792348623031,-0.902569372037523
-0.832894616627431,-0.835950117351484
-0.779672943616735,-0.764398004026447
-0.727283657491305,-0.690817154145359
-0.675987167994975,-0.617859847751217
-0.625097857694723,-0.547551504987918
-0.573275938011001,-0.481077730521418
-0.519109137186532,-0.418725740041011
-0.461766824158647,-0.359974326159199
-0.401440601636651,-0.303775531817306
-0.339368247849393,-0.24900491484341
-0.27742919097912,-0.194859525920791
-0.217492255522164,-0.140906963410666
-0.160770608648781,-0.0867223662205324
-0.107389470561651,-0.031438542777823
-0.0563016994178806,0.0262979586703142
-0.00560862583425645,0.0877510216262224
0.0468099771870013,0.153202432664348
0.102617814391574,0.221348784785345
0.162579393862111,0.289469023084423
0.226490930627019,0.354417947348702
0.293416576400934,0.414008575608473
0.362029725057851,0.468058728969071
0.430896750970583,0.518539374068232
0.498699864740494,0.568803689630831
0.564491257781332,0.622364202160316
0.627984540946006,0.681773614895456
0.689731829583741,0.747946615895457
0.751018228302822,0.820038050205885
0.813460541181678,0.895850344951544
0.878449852629363,0.972586782038072
0.946622583867311,1.04765240567541
1.01752953161658,1.11924588431931
1.0896272907146,1.18660910208691
1.16062030609658,1.24991999098813
1.22806335888097,1.30996822917441
1.2900593413549,1.36787011138136
1.34587650992087,1.42498151698329
1.39632315247937,1.48290571066789
1.44372686378161,1.54333655407928
1.49142767452606,1.60759388239162
1.54287509567095,1.67600380863191
1.60064098607447,1.74750740876154
1.66574022301224,1.81983682425943
1.73748626169631,1.8902545577694
1.81378564102723,1.95642690579934
1.89153905016739,2.01684270317204
1.96685951082452,2.07047055836638
2.03506728376552,2.11586547049301
2.09064667076344,2.15029461915523
2.12742994842043,2.16944939592828
2.13920649465244,2.16801551519452
2.12075511653805,2.14094631263848
2.08136594210424,2.08491884161159
2.01762976923853,2.00200497209913
1.9315780920464,1.8995146041924
1.82524240463335,1.77930444882083
1.70065420110487,1.64323121691386
1.55984497556644,1.49315161940096
1.40484622212355,1.33092236721155
1.23768943488168,1.15840017127508
1.06040610794633,0.977441742521001
0.875027735422992,0.789903791878749
0.683585811417141,0.59764303027777
0.488111830034272,0.402516168647508
0.290637285379872,0.206379917917407
0.0931936715594283,0.0110909890169105
-0.10218751732157,-0.181493907124537
-0.293474787157635,-0.369518059577492
-0.478636643843278,-0.55112475741251
-0.655641593273012,-0.724457289700149
-0.822458141341349,-0.887658945510963
-0.9770547939428,-1.03887301391551
-1.11740005697188,-1.17624278398434
-1.24146243632309,-1.29791154478802
-1.34721043789096,-1.39558058045002
-1.42756990514484,-1.47856204989661
-1.49286916851909,-1.54889305555011
-1.54420857098496,-1.60881050232351
-1.58180085306249,-1.6588939968864
-1.60476097874827,-1.69657604798984
-1.61150080261636,-1.7160788848354
-1.60069678722742,-1.71029274654081
-1.57257920393711,-1.67413998994581
-1.53004304309345,-1.60802774393099
-1.47895103730059,-1.51960515635158
-1.42717291972901,-1.42257284906555
-1.38247776390826,-1.33271471639866
-1.35014088258377,-1.26290937851042
-1.33145073273085,-1.21946997930178
-1.32381954021044,-1.20129260997138
-1.32227447079969,-1.20171876071164
-1.32146359141322,-1.21180761655631
-1.31728921767679,-1.22338829941079
-1.30768297847769,-1.23079070979736
-1.29251494719344,-1.23111227846798
-1.27295232786031,-1.22361096939591
-1.25065905672749,-1.20891235817102
-1.22710364094769,-1.18834128009519
-1.20308579411355,-1.16333088986064
-1.1785372800637,-1.13486135479589
-1.15265432920476,-1.10312444231043
-1.12433730963613,-1.06768822586966
-1.09273579164483,-1.02813119289326
-1.05759686024805,-0.984706396069467
-1.01923608162049,-0.938547878159161
-0.978212222661053,-0.891315858226723
-0.934974243403182,-0.844594253956474
-0.889734356258352,-0.799431481925404
-0.842626845380152,-0.75619566002836
-0.793970545776442,-0.714691982123154
-0.744357870479149,-0.674415843388254
-0.694455018780492,-0.634811650794634
-0.644673334892106,-0.59539915954128
-0.594980992692016,-0.555679236792172
-0.544980195612004,-0.514889794037919
-0.494165482244894,-0.4718444032822
-0.442202652530284,-0.425086707314756
-0.389119794095982,-0.373401879660338
-0.335358693028544,-0.316472459059978
-0.281655456085226,-0.255313732171606
-0.228761067925843,-0.192176737884593
-0.177097019379102,-0.129877117339032
-0.126503827030588,-0.0708534593346831
-0.0762137798858473,-0.0164137744300288
-0.0250765632475845,0.0335394693921607
0.0280339966455872,0.0803274976578159
0.0837612925403571,0.126043484999694
0.141929320271355,0.172964855688525
0.201520847431622,0.22289804792884
0.261061336576889,0.276636172676638
0.319270135586977,0.333858860875091
0.375653525292001,0.39365185380103
0.43072883026257,0.455346995699353
0.485761263071135,0.519035388776652
0.542139180382257,0.585312108197597
0.600699076437484,0.654421318921375
0.661347205561293,0.725433743305769
0.723166826806626,0.796078975316653
0.784932365510075,0.86347376347427
0.845740271592472,0.925452840021689
0.905420525846567,0.98175393157784
0.964519344466281,1.03426852614556
1.02387977061763,1.08610439763397
1.08407175059795,1.13998272584395
1.14500282082981,1.19693936061734
1.20592291815496,1.25607927220777
1.26579260892561,1.31539343757761
1.32377114632191,1.37298595900532
1.37956042046655,1.42800635774609
1.43352196694727,1.48100715936127
1.48665232072009,1.53380190877502
1.54045465761609,1.58894537200056
1.5965817961651,1.64888184588059
1.65612027748791,1.71481883164917
1.71861071538217,1.78553471115691
1.78117074718001,1.85654684900641
1.83818516833789,1.9201477109686
1.88185510582022,1.96657028402614
1.90353773670813,1.98604479159039
1.89549276510655,1.97106961569479
1.86941794176676,1.91811073538484
1.81675455707146,1.83915384054331
1.73990709604691,1.74078394595162
1.64128004371937,1.62500028864241
1.52327788511509,1.4938021056483
1.38830510526034,1.34918863400194
1.23876618918138,1.19315911073597
1.07706562190446,1.02771277288302
0.905607888455848,0.854848857475719
0.7267974738618,0.676566601546717
0.543038863148574,0.494865242128644
0.356736541342432,0.311744016254139
0.170294993469632,0.129202160955838
-0.0138812954435668,-0.0507610867336219
-0.193387840370904,-0.226146489781604
-0.365820156286121,-0.394954811155473
-0.528773758162958,-0.555186813822591
-0.679844160975157,-0.704843260750321
-0.816626879696457,-0.841924914906027
-0.936717429300599,-0.964432539257072
-1.03771132476132,-1.0656392038384
-1.11402603126442,-1.14803046667317
-1.17376318697591,-1.21109797920674
-1.21830162401406,-1.25529237768919
-1.24913567936195,-1.28212362306711
-1.26783861079872,-1.29432017623336
-1.27625580505845,-1.2959007597616
-1.27674167284391,-1.29186740727655
-1.27218568148146,-1.28733107020027
-1.2657090583926,-1.28628941275469
-1.26014803787197,-1.29064775406011
-1.2575541135301,-1.30001676172591
-1.25886981063822,-1.31235832437349
-1.26381875839216,-1.32506858154145
-1.27102404523383,-1.33591900343892
-1.27839930370587,-1.34347203187563
-1.28378413225759,-1.34696630696046
-1.28560291920025,-1.34597303779765
-1.2832271110533,-1.34018364174285
-1.27688198459157,-1.32949746872086
-1.267233484247,-1.31429002439009
-1.2549512614503,-1.29556881941896
-1.24046834387338,-1.27480177102889
-1.22396746634639,-1.25345453523097
-1.20548260702702,-1.23245902279376
-1.18497283428674,-1.21182184055777
-1.16229092950006,-1.19047665285325
-1.13709481958822,-1.16644257166294
-1.10883645647209,-1.13733323478198
-1.07690070906888,-1.10113177268211
-1.04081904638875,-1.05695284389179
-1.00043974999057,-1.00545773819935
-0.95602340433114,-0.948741223020782
-0.908286184744898,-0.889743280286435
-0.858369845904929,-0.831404437674122
-0.807684457352811,-0.775821982843919
-0.757622550550408,-0.723640894855331
-0.709229432948556,-0.673910122430772
-0.66295154723042,-0.624570007574805
-0.61854870468769,-0.573457239527636
-0.575183970588753,-0.519324208665396
-0.531645095526631,-0.462257425213581
-0.486621297897962,-0.403283800648305
-0.438960337726089,-0.343582834813461
-0.387863245956509,-0.283961986031451
-0.333008173746702,-0.224853424953724
-0.274589255448736,-0.166522007924072
-0.213236987304967,-0.109076492060466
-0.149827090903921,-0.0522762388492615
-0.0852725476727704,0.00453607410550673
-0.020408583404939,0.0621667070496853
0.0440350276883208,0.121139309388199
0.107501673017093,0.181463119182677
0.169797604355404,0.242797714380364
0.231298100616152,0.304868833493428
0.292963368765502,0.367786122015687
0.356075000010763,0.432033341930125
0.421804433694191,0.498211963204792
0.490814104311132,0.56678827422452
0.563046228409259,0.637974405770266
0.637758625164938,0.711662335074357
0.713768310315091,0.787298824909001
0.789781211226933,0.863746427913784
0.864669667953197,0.939304202752286
0.937631132721697,1.01203401819734
1.00825181304004,1.08039065182025
1.07652188546846,1.14393806163409
1.14281259112584,1.20375721806112
1.20780254965997,1.2622231745382
1.27235951542871,1.32220735181618
1.33740911049477,1.3861549833603
1.40382605961294,1.45553409397947
1.47237373044239,1.53083140868693
1.54369568516786,1.61189851232799
1.61832645739145,1.69830980031811
1.69666123042169,1.7894995080236
1.77882212291965,1.884634544421
1.86438376415214,1.98230152086074
1.95198577328822,2.08011798700348
2.03894053649112,2.17439179006681
2.12097357681533,2.25998687396103
2.19221963891872,2.33055863254052
2.24561200169882,2.37924394904851
2.27379467921886,2.39974560655257
2.27050809380736,2.38757997156208
2.25080654027201,2.3411054199507
2.20313799501513,2.26765781193173
2.12973521339874,2.17228815828423
2.03283095078489,2.05701740468252
1.91465796253562,1.92386649680092
1.77744900401297,1.77485638031377
1.62343683057899,1.61200800089539
1.4548541975957,1.4373423042201
1.27393386042517,1.25288023596223
1.08290857442942,1.0606427417961
0.884011094970492,0.862650767396043
0.679474177410433,0.660925258436383
0.471530577111282,0.457487160591444
0.26241304943508,0.254357419535551
0.0543543497438677,0.0535569809430314
-0.150412766600315,-0.142893209511791
-0.349655544235426,-0.33297220615459
-0.541141227799425,-0.51465906331104
-0.722637061930272,-0.685932835306816
-0.891910291265925,-0.844772576467592
-1.04672816044434,-0.989157341119043
-1.18485791410349,-1.11706618358684
-1.30406679688131,-1.22647815819667
-1.40212205341578,-1.30896546881534
-1.47264539642985,-1.36195352105072
-1.51586825988274,-1.38741168525456
-1.53500757936717,-1.39096392517883
-1.53708415369698,-1.38202671958131
-1.53192709322415,-1.37297988878216
-1.5301895673585,-1.37698288833602
-1.54071083490667,-1.40461296658209
-1.5679423352466,-1.46030777581836
-1.61046053006781,-1.54019404937678
-1.6614488080158,-1.63273009068087
-1.71121334425306,-1.72239325662025
-1.75067292407493,-1.79492493094205
-1.77419608866723,-1.84169282308214
-1.78064939043632,-1.8613634853414
-1.77262075593777,-1.85868736075789
-1.754634106862,-1.84153133625388
-1.73134895628927,-1.81771875287016
-1.70638047903756,-1.79287948480151
-1.68185418374878,-1.76976508597363
-1.65845892390899,-1.74875100827307
-1.63571464109334,-1.72884789594579
-1.61232307032803,-1.70859365187009
-1.58660744124718,-1.68654918557307
-1.55703126962998,-1.6614540484611
-1.52266528671927,-1.63219920101522
-1.48341450748015,-1.59772019666876
-1.43991140210038,-1.55689788322148
-1.39314607512845,-1.50860201020108
-1.34401427206508,-1.45199202552974
-1.29297533956502,-1.38701921317466
-1.2399503191657,-1.3148578005458
-1.18448278801423,-1.23793639178698
-1.1260654323504,-1.15944659445926
-1.06447013997224,-1.0825401860278
-0.999959120940063,-1.00962259796414
-0.933355015893191,-0.942040543229982
-0.865995957435561,-0.880133809524286
-0.799553650796012,-0.823374918515956
-0.735649168217791,-0.770403279136249
-0.675286240295508,-0.719078133258001
-0.618308935203688,-0.666835900921739
-0.563203462621278,-0.611403433837546
-0.507451820044017,-0.551523322670541
-0.448347329333436,-0.487234847847547
-0.383911485835582,-0.419548534605421
-0.313498024105818,-0.349744342959935
-0.237851855552387,-0.278690209453335
-0.158686522822444,-0.206504519199516
-0.078070770901614,-0.132699378123949
0.00207827203754616,-0.0567020457722781
0.0802797546952614,0.0215558276134438
0.155613187322831,0.101327331218497
0.227785570290228,0.181194809299681
0.297179256654518,0.259595609825653
0.36483064009986,0.335480492995075
0.432257573811468,0.408826494431071
0.5011115675281,0.480797045679115
0.572733512222558,0.553474038414902
0.647764028929112,0.629271080812619
0.725972750865395,0.71026037590582
0.806410964830998,0.797581658132401
0.887847425500868,0.890979741675106
0.969287626671876,0.98856427118445
1.05032468437464,1.08702813047305
1.13116009470312,1.18250296587864
1.21230470342168,1.27186839783244
1.29414649367452,1.35392065091963
1.37664658835968,1.42975269004721
1.4593156570004,1.50214823447165
1.54141823976895,1.57439587567696
1.62224633314847,1.64918197898534
1.70135070714666,1.72801122699107
1.77870513285797,1.81122271001256
1.85480594525558,1.89839491292372
1.93067565771528,1.9888246919399
2.00768670226417,2.08177632767978
2.08710059255879,2.17630519998301
2.16928899326233,2.27067771868024
2.25279361697065,2.36168905475047
2.33361335116638,2.4443471879904
2.40519569523796,2.51224867544251
2.45939507739367,2.55855994438617
2.48818489792465,2.57717473742733
2.48546775015446,2.56363826543085
2.46599845326418,2.51572620610737
2.41734737541136,2.44023908412207
2.34179394758685,2.34269976189773
2.2416176007815,2.22503356725241
2.11909776598618,2.08916582800416
1.97651387419173,1.93702187197103
1.81614535638902,1.77052702697108
1.64027164356889,1.59160662082237
1.45117216672221,1.40218598134296
1.25112635683983,1.20419043635088
1.0424136449126,0.999545313664213
0.82731346193139,0.790175941100999
0.60810523888704,0.578007646479297
0.387068406770414,0.364965757617161
0.166482396572365,0.152975602332646
-0.0513733607162493,-0.0560374915561906
-0.264219434104575,-0.260148196231296
-0.469776392601756,-0.457431183874614
-0.665764805216935,-0.645961126668089
-0.849905240959259,-0.823812696793667
-1.01991826883787,-0.989060566433293
-1.17352445786191,-1.13977940776891
-1.30844437704054,-1.27404389298246
-1.42239859538288,-1.3899286942559
-1.51310768189809,-1.47832736090131
-1.57477496517922,-1.54209122662744
-1.61184364553483,-1.58238966410839
-1.62852871654557,-1.60235703530581
-1.63109279792004,-1.60649929341855
-1.62647271148272,-1.60022562588392
-1.62076056343096,-1.58940101158558
-1.61806457421871,-1.57975004725171
-1.62011539332701,-1.57603383296224
-1.62661064589863,-1.58111127604066
-1.635948203117,-1.59521490168909
-1.64593790904259,-1.61580953561412
-1.65428724457038,-1.63815420368933
-1.65889622943921,-1.65639899658751
-1.65809490383294,-1.66498775965382
-1.65090382285898,-1.66016749958625
-1.63726362754583,-1.6412387429675
-1.61805685317944,-1.61094281382947
-1.59475599801088,-1.57453365625831
-1.56874502291302,-1.53776038712956
-1.54065264662564,-1.50470781913559
-1.51013169918073,-1.47656492100312
-1.47626128234376,-1.45176975090468
-1.43830158838277,-1.42712193332712
-1.39627289830805,-1.39905210503833
-1.35098910541949,-1.36450980363757
-1.30359875178059,-1.3214645532331
-1.2550107180874,-1.2692748848617
-1.2055870020724,-1.20902166948959
-1.15523486716221,-1.14356797822258
-1.10374837224896,-1.07697529265146
-1.05112365150662,-1.01322491699422
-0.99764844735393,-0.954774623146992
-0.943754105565777,-0.901741108777218
-0.889774192588813,-0.852112077969049
-0.835777257512554,-0.802725281916959
-0.781538747039624,-0.750420464984826
-0.726597901154949,-0.692937370102984
-0.670322778928365,-0.629451176223451
-0.611980657538687,-0.560756594696389
-0.55087395845256,-0.489056036690363
-0.486571710829671,-0.417315782754704
-0.419178037992171,-0.348315543759998
-0.349517384915195,-0.283703003568998
-0.279116697886066,-0.223432850056982
-0.209921747681052,-0.165855075540159
-0.143796127919854,-0.108443200746734
-0.0819785316207114,-0.0488657067903183
-0.0247043653961476,0.0140499880883321
0.0289224498946332,0.0799040357207192
0.0808493001992148,0.147103623110613
0.133804690448689,0.213875194875719
0.190777116103659,0.2793684036014
0.254245856721853,0.344247499839454
0.325354727530754,0.410448800217128
0.403349050230802,0.480223696368373
0.485563128527256,0.554971951990773
0.568069690237052,0.634481394670346
0.646845381973175,0.716920432390075
0.719051844023416,0.799477669319198
0.783915706376074,0.879261935207441
0.842839513139266,0.954094644081464
0.898736088198479,1.02298443848842
0.95490723477185,1.08621127268063
1.01390894851752,1.14506596745153
1.07679912641034,1.20140357045489
1.14302348988005,1.25718371299963
1.21094736559841,1.31407227708262
