IR_PPG,Red_PPG
-0.553592782127334,-0.515693764333121
-0.505230321678953,-0.468920262953783
-0.44627879802763,-0.414585085346757
-0.379345435677124,-0.354301474545857
-0.307037237734619,-0.289094081687737
-0.231675475117295,-0.219538667031863
-0.155153085372964,-0.146044798147711
-0.0788507645837221,-0.0691412246897539
-0.00363826780413075,0.0103418743974914
0.070016309311322,0.0912175509900962
0.141889192642585,0.171972865540627
0.211849396548522,0.250833304507882
0.279744433496786,0.325864902691972
0.345360211216453,0.395202983224721
0.408459644952736,0.45746977962716
0.46888013055323,0.512239956613651
0.526669885138965,0.560308864870628
0.582226429178396,0.603649597223371
0.63637600054135,0.645069088100354
0.69030930738226,0.687626347365438
0.745304873700144,0.733925323599844
0.802261796946792,0.785457691205522
0.861213423495581,0.842164994184502
0.921091349796284,0.902294956807004
0.979919033465551,0.962602285603384
1.03541383065139,1.01904357185246
1.08582910354834,1.06807092723435
1.13085201985013,1.10830381174624
1.17240521802465,1.14203828542545
1.21512716381243,1.17589266634524
1.26615993321065,1.21998726228584
1.333795966096,1.28542470330378
1.42797319489397,1.38357482300578
1.55072255882932,1.51568258439767
1.68288160766512,1.65869436845212
1.80534487692217,1.78921999946953
1.89891252532969,1.8840619076821
1.92593118210369,1.88673112075436
1.84998034641546,1.74371463986107
1.64179715947618,1.48497815304274
1.33088560147395,1.13900493852708
0.946749652596897,0.734278274541835
0.518893293033118,0.299281439314724
0.0768205029707263,-0.137502288926524
-0.349964737402168,-0.547589631954179
-0.731958447897456,-0.902497311540514
-1.03965664832703,-1.1737420494578
-1.24355535850277,-1.33284056747831
-1.32283438321269,-1.38314689460564
-1.33341040948905,-1.37527028179806
-1.30954062660916,-1.33463925937832
-1.27056902866707,-1.28267346239081
-1.22990201852039,-1.23460486179684
-1.19515964956676,-1.19904691002781
-1.16944834929445,-1.1787371152147
-1.15283548487915,-1.17188953719327
-1.14341721092829,-1.17366874766417
-1.13788003589708,-1.17747310270196
-1.13181395724993,-1.17597944779269
-1.12010056974947,-1.16212308572452
-1.09759127085012,-1.13020210635631
-1.06010220213504,-1.07709549234739
-1.00553430391016,-1.00335084202695
-0.934765160198797,-0.913708420353243
-0.851949661900063,-0.816619104870101
-0.764034569661235,-0.722695443135588
-0.679554689507642,-0.642509228867333
-0.60697106066088,-0.584326314049674
-0.552925197271953,-0.552336055169231
-0.520842485399358,-0.545795919502178
-0.510258150845519,-0.559278395533095
-0.517049006473902,-0.583957451160117
-0.534461151816271,-0.609594954010063
-0.55459301626538,-0.626675453113356
-0.569951093820345,-0.628185240736649
-0.574742039198993,-0.610726669864912
-0.565642307306068,-0.574801475699015
-0.541918446226153,-0.524186885763573
-0.504932931008047,-0.464498971424833
-0.457260798260847,-0.401352436409686
-0.401762824105029,-0.33872999299344
-0.34089179605121,-0.278082761948812
-0.276349227370569,-0.218400625804746
-0.209083346684103,-0.157153798243112
-0.139537009580524,-0.0917213858097703
-0.0680009274514902,-0.0207662858044866
0.00508784898228436,0.054970543457167
0.0790269772738379,0.13273040104491
0.152937865229294,0.208554075247633
0.22597032428121,0.278525887849808
0.29746330756561,0.340047048639311
0.3669491854412,0.392703733465387
0.43403005495516,0.438359762797303
0.498265784320196,0.480452791079618
0.559175339433727,0.52283165863966
0.616344082876496,0.568577603811745
0.669594803297968,0.619153341418532
0.719166209642089,0.674094799712472
0.765799879457136,0.73133662616792
0.81064214780859,0.788036943724654
0.854931916240638,0.841518426035839
0.899552330505359,0.889942949419003
0.944654765078241,0.93262428178194
0.989640303956783,0.970132484839177
1.03369968800392,1.00436861490882
1.07684434863295,1.03866825833745
1.12104645368689,1.07784399893781
1.17087393329532,1.12794365882235
1.2329785205525,1.19541427188231
1.31406053747318,1.28868213981719
1.42287118566536,1.40911460205523
1.5462964523805,1.53996411895125
1.66672429054777,1.66518883855104
1.76685277179202,1.76889597812145
1.8131509695638,1.8164714858931
1.74049640837819,1.74331574908859
1.54112043792638,1.54270300914101
1.24290462786587,1.24291497174927
0.873730547854154,0.872233342612313
0.461479767548745,0.458939827429052
0.0340338566071447,0.0313161318984108
-0.380725615313144,-0.382356038280685
-0.754917078554617,-0.753794977409313
-1.06065896345977,-1.05471897978855
-1.2700697003711,-1.25684633971947
-1.36121473490174,-1.33928548748304
-1.37593283443343,-1.34739134468102
-1.34745602724205,-1.31534385622625
-1.29813356903533,-1.26623488562152
-1.24496157377276,-1.21693959133766
-1.19844824566008,-1.17711941467152
-1.16301959969297,-1.149968404515
-1.13833838127899,-1.13387946552074
-1.12092379056345,-1.12428728026948
-1.10563022204781,-1.1152204623648
-1.08683612619379,-1.10045086735553
-1.05944064928387,-1.07441784200951
-1.01976111399188,-1.03309175937475
-0.96625425886233,-0.974732180275366
-0.899889488333601,-0.900403913608954
-0.82408045141796,-0.81411655925981
-0.744228091152741,-0.722448747996677
-0.666956237914255,-0.633594021270095
-0.599079072790759,-0.555971204388233
-0.546388016817616,-0.496663256312563
-0.5124752443357,-0.459977434513891
-0.49791037306008,-0.446464942219077
-0.500050122046696,-0.452696237994684
-0.513579024002542,-0.471938190544924
-0.531644975012371,-0.495661426022887
-0.547266405434376,-0.515528545104248
-0.554620017035984,-0.525214492191662
-0.5498746911502,-0.521359885918234
-0.531427221988465,-0.503378256670603
-0.499630736509256,-0.472441774990626
-0.456220437808895,-0.430274331370471
-0.403632023037723,-0.37829227016071
-0.344386082189076,-0.317335672606725
-0.280671568473976,-0.24791818239761
-0.214157122236401,-0.170717501533021
-0.145966305203377,-0.0870233314893403
-0.0767533038936038,0.00100992179201407
-0.00683131501128482,0.0903851962197375
0.063693531485456,0.177591653899305
0.134798106328908,0.259174512735
0.206421063867304,0.33238846837426
0.278354297123356,0.395776325082295
0.350178884098941,0.449539976564501
0.421275856881498,0.495537037010965
0.490918823733645,0.536794234053006
0.558410470006889,0.576664242181659
0.623212282024439,0.617977356728791
0.685059097387951,0.662505092022839
0.744052931973819,0.710822531298273
0.800675552329368,0.762506780074881
0.855629752375866,0.816541840368487
0.909504013462831,0.871713656902865
0.962407421932808,0.926789479772608
1.01377431145642,0.980479002467978
1.06248884073395,1.03138418073831
1.10738496139935,1.07819839253018
1.14804558382033,1.12028875458834
1.18568171177006,1.15856053774368
1.2237583440278,1.19626970921074
1.26800952450564,1.23925650145271
1.32553191191679,1.29507614180134
1.40277884950847,1.37082161276767
1.50782677545716,1.4713676298948
1.62766090386969,1.59209791965438
1.74526003432219,1.71265126319015
1.84403498898847,1.81261048068739
1.89171680784241,1.85963082326487
1.82223195624397,1.78630470701964
1.63093228288132,1.58505244118703
1.34355010990341,1.28396315012169
0.985817759459209,0.911125958178269
0.583467553697692,0.494629989711401
0.162231814767825,0.062564369075732
-0.252157135181424,-0.356981779374094
-0.633966974001089,-0.735919331283434
-0.9574653795422,-1.04615916229764
-1.19692002965579,-1.25961214806208
-1.32659860219289,-1.35386739421213
-1.35963547119539,-1.37111208412243
-1.34938609363458,-1.34597702266641
-1.31767426136889,-1.3016371064095
-1.28089319849245,-1.25549199071297
-1.24909658443224,-1.2182199654321
-1.22673452961819,-1.19442294633824
-1.21417664813402,-1.18408232285486
-1.20922159395536,-1.18417722029329
-1.20817809476879,-1.18999619593275
-1.20654436864163,-1.19597705623291
-1.19951796151499,-1.19629311639416
-1.18254277014638,-1.18549654341153
-1.15197725378285,-1.15932337824386
-1.10581980841151,-1.1155638515727
-1.04432656224859,-1.05470772611534
-0.970306877078045,-0.980007907413085
-0.88889769463073,-0.896887359114869
-0.806752485421243,-0.81194266578872
-0.730820173722704,-0.73186665785067
-0.66705191829208,-0.662509812345618
-0.619339349502786,-0.608146814375249
-0.58889664365402,-0.570932328592553
-0.574210641319751,-0.550611498450716
-0.571542721912925,-0.544583173033615
-0.575808533553122,-0.548310665151047
-0.581576598345787,-0.556019815268142
-0.583945873387125,-0.561596907052683
-0.579120666447048,-0.559539846469177
-0.564607363506588,-0.545799800854985
-0.539117285929713,-0.51836845487253
-0.502363188143618,-0.477473335154427
-0.454887689966407,-0.425285283114453
-0.3979324941218,-0.365153361642644
-0.333278718304056,-0.30054405577752
-0.263032705774711,-0.234047573781788
-0.189388258547249,-0.166835524754119
-0.114367499087524,-0.0987357046959588
-0.039553983687242,-0.0288384218058219
0.0340991597410979,0.043686429722688
0.106295415735418,0.118992520584524
0.177230845349385,0.19643132718178
0.247308625919611,0.274801233148695
0.316847060669935,0.35264193186304
0.385893586461656,0.428371609193935
0.454229801401973,0.500403098440173
0.521544680509628,0.56743160450643
0.587628490439313,0.628818745475372
0.652448300273627,0.684832236487326
0.716061354418283,0.736567527459086
0.77842293705048,0.785526100660161
0.839215701019692,0.833027382963287
0.897803031480052,0.879753765766176
0.953337622131789,0.925639753377311
1.00497769330176,0.970087581732348
1.05211502290449,1.0123103032331
1.09456884010449,1.05169054153101
1.13280102483526,1.0882224684528
1.16825183823909,1.12313100358394
1.20380427891371,1.15958962179846
1.24415712158154,1.2031372755674
1.29564796473154,1.26119571428738
1.36502086582233,1.34125387928422
1.45930298428773,1.45646739619793
1.57729798450229,1.59396964301221
1.70093915150554,1.73306194079218
1.81226129445588,1.85304561060299
1.88955791049428,1.93315030266017
1.8838248963865,1.92656501586638
1.7444480196156,1.78058398410156
1.49212997696651,1.51659800313657
1.15445585806636,1.16379950695191
0.75901075254234,0.751380929528083
0.333379750021589,0.3085347048456
-0.0948520598687272,-0.135546733115038
-0.498099587501451,-0.551670950373327
-0.848777743249424,-0.910645512948764
-1.11930143748549,-1.18327798686085
-1.28208558058248,-1.34037593812907
-1.3388429033461,-1.38815789868128
-1.34142385684833,-1.38011332930172
-1.31312475480157,-1.33965922595652
-1.27270689096145,-1.28589529111023
-1.23272202300388,-1.23239182218134
-1.19974810136902,-1.18752155857406
-1.17565788457928,-1.15540504705074
-1.15920217219678,-1.13684229036641
-1.14746076367572,-1.12995239851244
-1.13689086982724,-1.13053174764144
-1.12389145414162,-1.13240594364172
-1.10504031185162,-1.12814432439143
-1.07727902561934,-1.11032714517798
-1.03825012260508,-1.07320164460092
-0.986815671697728,-1.01428772949939
-0.923604941219951,-0.935371138180743
-0.851344133029541,-0.842383319187242
-0.774748916433289,-0.744104507209163
-0.699899546860782,-0.650202021444824
-0.633215560020443,-0.569312586493282
-0.580269549752161,-0.507668037065533
-0.544695538115777,-0.468409923724389
-0.527444779816224,-0.451498824631771
-0.526593031863894,-0.454037713175916
-0.537758798763636,-0.470858481855893
-0.555003594643581,-0.495301045925114
-0.571954337232396,-0.520121928856828
-0.582867406008943,-0.538405421597447
-0.583387196146197,-0.544321068511402
-0.570845009928238,-0.533656657610485
-0.544144176256779,-0.504219865236677
-0.50345589439373,-0.456177613824792
-0.449945559301535,-0.392161867933189
-0.385579680881085,-0.316862572904315
-0.312930136957718,-0.236074466527994
-0.234928456888854,-0.155501001540471
-0.154600455717077,-0.0797219977148322
-0.0748166635684631,-0.0116278689306651
0.00193300872753106,0.047638015969103
0.0737403766139041,0.0984486669827737
0.139450341286183,0.14241428001073
0.198776195253147,0.182140784024721
0.252305362368263,0.220905267740618
0.301380449287171,0.262050779966496
0.34790812818496,0.308167172689903
0.394164415335061,0.360449408908021
0.44257644416568,0.41858327998753
0.495372677122173,0.481181168327903
0.554090227461703,0.546513274270321
0.619094522016771,0.613165205733817
0.689278983040569,0.680267222128245
0.762058100606015,0.747162570870379
0.833761301759148,0.812808699000136
0.900454457486804,0.875443177287752
0.959018450718645,0.93285279058519
1.00814440443855,0.983186538348018
1.04895334125594,1.02600962273958
1.08515257393414,1.06326207970511
1.12276155615275,1.09976657488057
1.16937877951,1.14291937525811
1.23284975083899,1.20130802560892
1.32270288010332,1.28221018457603
1.44233390832272,1.3936838229148
1.57358046709733,1.52136813279415
1.69823150705885,1.64660134843935
1.798075978839,1.75121904861072
1.84861447469322,1.80151583972349
1.77688292224589,1.72592053333883
1.57957635667209,1.51844104015611
1.2835269156241,1.20803699913225
0.915566736754193,0.823668049224149
0.502527957714641,0.39429382938872
0.0712427161577217,-0.0511260214171302
-0.351456850264289,-0.483631864236494
-0.738738603899114,-0.874264060112462
-1.06377040709448,-1.19406297008813
-1.29972012219811,-1.41406895520658
-1.41975561155773,-1.51118434750797
-1.44146372790683,-1.52338254334429
-1.41450650156685,-1.48398063973091
-1.36153958049137,-1.41764776607101
-1.3002210728563,-1.34418048202425
-1.24212294600821,-1.27668469699362
-1.1931938754155,-1.22150191443887
-1.15497192302444,-1.17928733763017
-1.12585592894534,-1.14666369971555
-1.10205354595857,-1.11803871797888
-1.07827724052556,-1.08727879332584
-1.04856475553805,-1.049028975764
-1.00749248137867,-0.999631349320036
-0.951633960054553,-0.937704565014994
-0.880782270250634,-0.864404380598795
-0.798449548359074,-0.783318916147802
-0.711376368267886,-0.69995385095324
-0.628114979471611,-0.620804312293006
-0.55710721973477,-0.552143333950228
-0.504854853361247,-0.498843147271905
-0.474674604354248,-0.463591491174196
-0.466250020186206,-0.446663731219864
-0.475934008535941,-0.446117814931109
-0.497611873035465,-0.458195646546209
-0.523903246885765,-0.477829945695726
-0.547467499597534,-0.499241008047082
-0.562137241522352,-0.516581193989336
-0.563658423130656,-0.524547347251649
-0.549957740867351,-0.51892983201691
-0.520987504908553,-0.497081130907077
-0.478261780805787,-0.458221886382142
-0.424202314793594,-0.403479994590179
-0.361429213971863,-0.335598901591877
-0.292172622329952,-0.258336154904811
-0.217971274444323,-0.175700434209437
-0.139713286639932,-0.0912629501813756
-0.0579453444676703,-0.00771357744780221
0.0267021302296318,0.0732925699578775
0.113150241147058,0.151030463066942
0.199715126816294,0.225390602113334
0.284204157408342,0.296510403335269
0.364213080541611,0.364592080085955
0.437541737933553,0.429900156539239
0.502654882086491,0.492719611771078
0.55912007293246,0.55319153162521
0.60789341255421,0.611147092631854
0.651286465735245,0.6661272563995
0.692538052298697,0.717667973895931
0.735079550188284,0.765711626666483
0.78172193408606,0.810907594300574
0.834010239708469,0.854629881597882
0.891910324210773,0.898646182601768
0.953899942669358,0.944528449985042
1.01741246963894,0.993053456931964
1.07947157941861,1.04387233689609
1.13735447417659,1.09560757485449
1.189175523112,1.14633375151069
1.23434341139946,1.19428539560877
1.27391227343761,1.23865344882905
1.31083926414089,1.28033211315214
1.35006443347026,1.32242847394206
1.39818024940393,1.37030035729528
1.46234638110006,1.43082443306052
1.54820041846819,1.51054746027198
1.66135519084272,1.61383181683518
1.78769080718527,1.73608602602622
1.90680534900048,1.85539910136029
1.99828464979077,1.94902486184284
2.02676028073614,1.98143507687237
1.94926824152752,1.89909778756618
1.73602877028378,1.67350925640374
1.41589683657811,1.33680448851926
1.01772740998369,0.92111848904694
0.570375460073697,0.458586263120999
0.102695956421314,-0.0186571841243596
-0.356456131400276,-0.478476847554929
-0.778225833817894,-0.888737722036499
-1.13375818125836,-1.21730480243486
-1.39419820414848,-1.43204308361582
-1.53069093291509,-1.51134875696919
-1.56251921057612,-1.51277430195108
-1.55211861241247,-1.47516712307286
-1.52136841146526,-1.42397508728971
-1.48579730444987,-1.37650169645021
-1.45416343830003,-1.34104160771561
-1.42964010125771,-1.3183658690607
-1.41173431193192,-1.30452522971839
-1.39813041498378,-1.29382547094829
-1.38594063473376,-1.28105344535724
-1.37223882156193,-1.2624979109399
-1.35408305924404,-1.2359151143474
-1.32842112932588,-1.2000018924493
-1.29224940253562,-1.1539462179592
-1.2431808252428,-1.09735623412408
-1.18029535352293,-1.03056849933309
-1.10492303397876,-0.955162500789207
-1.02095503819319,-0.874422042029086
-0.934436202161258,-0.793419038787128
-0.852476983697486,-0.718467422267261
-0.781776918013656,-0.655959859591877
-0.727211867179251,-0.61090698149569
-0.690928663103346,-0.585668228078955
-0.672155720744143,-0.579304921397159
-0.667617549742451,-0.587738164916061
-0.672299076110699,-0.604632713836925
-0.680356137511993,-0.622741741172696
-0.686013071710536,-0.635341973058869
-0.684297720388203,-0.637377705715274
-0.671530485126477,-0.62602985381448
-0.645574797139987,-0.600625944944741
-0.605860956860891,-0.562009886103249
-0.553191569270897,-0.511694904345441
-0.489402432277242,-0.45122736410488
-0.416974433781399,-0.381987578228747
-0.338640292252677,-0.305356201021792
-0.256993540138774,-0.222996221929739
-0.174121184257393,-0.136954795583662
-0.091345988126253,-0.0494877636482316
-0.00918762245114248,0.0372682289327593
0.0724392038305376,0.121634509098166
0.153864946879995,0.202628352961257
0.23523717823478,0.279959210903312
0.31614829203303,0.353721232150161
0.395493836529029,0.423944405439098
0.471676098312881,0.49029040442675
0.543080382631119,0.552096147768598
0.608586159081275,0.60875425154843
0.667885348579022,0.660203256879222
0.721553939110336,0.707271437026855
0.770948642385853,0.751707556960043
0.817968917242409,0.795814024779517
0.864699083486195,0.841781035890027
0.912990303042888,0.891000824988091
0.964078039720188,0.943635945636993
1.01831391816526,0.998594502054016
1.0750844179115,1.05392561541586
1.13301774418042,1.10754684126358
1.19053886235588,1.15815757717064
1.24671595026219,1.20614267284215
1.30222947755058,1.2542160519846
1.36016488328261,1.30755401037156
1.42614647911243,1.37313840194329
1.50721351742794,1.45802234314692
1.61847378000134,1.57384295681939
1.74921917405033,1.70779160814208
1.8808861560954,1.84201410534252
1.99491118265701,1.95865625664822
2.07241076315555,2.0334677648906
2.06425311289937,2.01813395768082
1.91149593684965,1.85261566756612
1.63463711403103,1.55371573310361
1.26357806630175,1.15496804552831
0.828220215520044,0.689906496075231
0.358464983544158,0.192064975979398
-0.11578620776767,-0.305022623524174
-0.564631936557199,-0.767822411200468
-0.958170780966188,-1.16280049581447
-1.2665013191364,-1.45642298613115
-1.45972212920959,-1.6151559909155
-1.52084668441843,-1.6517315234689
-1.51274279220841,-1.62302804113473
-1.47003422447702,-1.5590397855548
-1.41380103076842,-1.4850474533569
-1.3582557639198,-1.41852492364982
-1.31107828310901,-1.36833231498762
-1.27480766534105,-1.33563023045697
-1.24842347261304,-1.31583243092731
-1.22863410733707,-1.30107548989774
-1.21078199231126,-1.2827943715633
-1.18953657859839,-1.25392748436595
-1.15962295188618,-1.21029096478436
-1.1167173461416,-1.15095076095019
-1.05845122595662,-1.07778666294312
-0.985271619636726,-0.994653227245665
-0.900793553397788,-0.906541513641943
-0.811391527274805,-0.81897187972146
-0.725078144256834,-0.737628088539544
-0.649986155315797,-0.668053033615376
-0.592840853355312,-0.615207426530138
-0.557741368977073,-0.582842390291051
-0.54545912683853,-0.572763124454277
-0.553341029352938,-0.584141220410272
-0.575824121834984,-0.613140425735193
-0.605499261679641,-0.653126529163988
-0.634527733674129,-0.695499321454291
-0.656030049896552,-0.730923319329586
-0.665008471663192,-0.750672317383149
-0.658575102640405,-0.747873421500221
-0.635613843323508,-0.718492498047696
-0.596242175184191,-0.661882812051054
-0.541394052840714,-0.580709224264352
-0.472625321811349,-0.480244087412365
-0.392062498668634,-0.367215749955699
-0.302355666433825,-0.248784091975553
-0.206544910812232,-0.131727510891401
-0.107844029817464,-0.0206071951478206
-0.00938252160831354,0.0811545550161661
0.0860583036507483,0.172073590105567
0.176288482052763,0.252250153363969
0.259906062628086,0.323074825430835
0.336383445731916,0.386803262379764
0.405980236187112,0.445994960411411
0.469519538180914,0.502867046824339
0.528161973534762,0.558756851507505
0.58328720084487,0.614006693780089
0.63645982872083,0.668399491741113
0.689362904525033,0.72184518978958
0.74360851007469,0.774813994991941
0.800424551741218,0.828214389584978
0.860315873225283,0.882795274232279
0.922860895589378,0.938459453729518
0.986766571041869,0.993956235423911
1.05020340855347,1.04724718228684
1.11135086303156,1.09651019813978
1.16902010893215,1.14139753805129
1.22327152986116,1.18401434182718
1.27601638202944,1.2292351941781
1.33144162363966,1.28422450446273
1.3958236882024,1.35713722484196
1.47622931199391,1.46920334731477
1.58677958264455,1.61023053030877
1.71662766244722,1.76286638666531
1.84722783369896,1.90975852922574
1.96003437869685,2.03355457083142
2.03621618749469,2.11627174211188
2.02827228862102,2.10666478715571
1.87914467913062,1.9460796280785
1.60874221095906,1.65564816987887
1.2461286240812,1.26744574468358
0.820367658471924,0.813547684619374
0.360523054106091,0.326029321813005
-0.104341449041432,-0.163034011608778
-0.545162110995775,-0.621566983519226
-0.932875191782075,-1.01749426179159
-1.23841695142546,-1.31874051429912
-1.43272364995107,-1.49323040891506
-1.49823478803449,-1.54723792534798
-1.49538933916904,-1.53990616751045
-1.45911775766758,-1.49739864959948
-1.41013071311434,-1.44058763971576
-1.36187442312709,-1.38328328924109
-1.3209516900356,-1.3327877180467
-1.28888246724505,-1.29166499685123
-1.26415906396734,-1.25957959368254
-1.2438643091989,-1.23449243360837
-1.22457224253668,-1.21311986647331
-1.20267382929633,-1.19107150895563
-1.1745095852521,-1.1632084193108
-1.13667084173692,-1.12449068760116
-1.08660431135422,-1.07119266509318
-1.02336762080223,-1.00208134261891
-0.948236397148355,-0.919070629757471
-0.864901997745353,-0.827064359240236
-0.779130517294567,-0.733089757262945
-0.697896531039799,-0.645054937246726
-0.628122054257515,-0.570399257349064
-0.575282675056528,-0.514775755411115
-0.54226014742882,-0.480940110213902
-0.528772693975936,-0.468175531726171
-0.5314935802578,-0.472534729540381
-0.544758040670481,-0.487824038366403
-0.561661830062524,-0.506906583049244
-0.575303686072611,-0.522871511283536
-0.579896284779759,-0.52985843504371
-0.571503010574933,-0.523562198162255
-0.548277829992298,-0.501507033410986
-0.510262678478945,-0.463130523497764
-0.458911314548604,-0.409689088901421
-0.396511536409263,-0.343956393981303
-0.325644572449269,-0.269650486697689
-0.248792165729574,-0.190651020370139
-0.168154502780423,-0.110207281679856
-0.0856564399607219,-0.0303267174915361
-0.00304271588381449,0.0485011190172222
0.0780677845592912,0.127106498515262
0.156269023981032,0.20693831597859
0.230591660402572,0.289070339241953
0.3007518525058,0.37332606612961
0.367282083772619,0.457919339021004
0.431447596625182,0.539792275121828
0.494918066435892,0.615528654980299
0.559255378295952,0.682519605801513
0.62540426949874,0.740007007632736
0.693409125035944,0.789589801752747
0.762449206890826,0.834899853320024
0.831129017879033,0.880496368869609
0.897895928110859,0.930342845244262
0.961427121135725,0.986391496277625
1.02084753565562,1.04780035699945
1.07572670716495,1.11108830356129
1.1259377557399,1.17118116987102
1.17158459371862,1.22301722895907
1.2131756643452,1.26327126931453
1.25205084672158,1.29182106717896
1.29090996565526,1.31267228169363
1.3342180310433,1.33404507353187
1.38814936251318,1.36728213502069
1.45961941240542,1.42438757247969
1.55747560875396,1.51874052880498
1.68518355533996,1.6546818544842
1.82314541829265,1.80865020318607
1.95113823784948,1.95690245262626
2.04893905424794,2.07569548052046
2.09060264831582,2.13551430432061
2.01258241023722,2.05307607533427
1.79775370507038,1.82626654640713
1.47496454641871,1.485843454587
1.07306294788563,1.06256453692169
0.62089692307455,0.58718753045901
0.147314485588898,0.0904701722467733
-0.318836350967913,-0.396829800667211
-0.748707572992465,-0.84395465123513
-1.11345116688134,-1.22014664240917
-1.38421911903112,-1.49464803714153
-1.53216341583838,-1.63670109838439
-1.57146116932796,-1.66606455109127
-1.56221644434393,-1.64392363226239
-1.52722183309597,-1.59635831920894
-1.48359601264182,-1.54334752390519
-1.44213842864573,-1.49755679051611
-1.40825761918938,-1.46483164791433
-1.38353293639876,-1.44557794558113
-1.3671295349278,-1.43642378053293
-1.35667232562463,-1.43182190004394
-1.34862131638563,-1.42540174338126
-1.33847964740527,-1.41106956815596
-1.32119706544894,-1.38399096164338
-1.291934921867,-1.34143414425133
-1.24710103379891,-1.28323191055957
-1.18537600561959,-1.2117283284523
-1.10839814654531,-1.13135104533382
-1.02084682657416,-1.04797770890549
-0.929818597293395,-0.968131345385334
-0.843588671359165,-0.898009450741743
-0.770045107713621,-0.842396300458663
-0.715173223935198,-0.803645594341795
-0.681928083218755,-0.781080282092903
-0.669734000356362,-0.771125847619559
-0.674700841897607,-0.768221132285998
-0.690480040445006,-0.766255766789512
-0.709542454670535,-0.76010296985011
-0.724551296793799,-0.746685078587347
-0.729494483401817,-0.72514936044106
-0.720368643308994,-0.696189511748495
-0.695370448614132,-0.660927198875947
-0.654660665938287,-0.619861746213152
-0.599837701716194,-0.572276524242809
-0.533297568144517,-0.516295672019121
-0.457665634815997,-0.449611030751412
